filename,label
data/all_audio/a0392.wav,0
data/all_audio/a0393.wav,1
data/all_audio/a0394.wav,0
data/all_audio/a0395.wav,0
data/all_audio/a0396.wav,0
data/all_audio/a0397.wav,0
data/all_audio/a0398.wav,0
data/all_audio/a0399.wav,0
data/all_audio/a0400.wav,0
data/all_audio/a0401.wav,1
data/all_audio/a0402.wav,0
data/all_audio/a0403.wav,0
data/all_audio/a0404.wav,0
data/all_audio/a0405.wav,1
data/all_audio/a0406.wav,1
data/all_audio/a0407.wav,1
data/all_audio/a0408.wav,1
data/all_audio/a0409.wav,1
data/all_audio/b0001.wav,1
data/all_audio/b0002.wav,1
data/all_audio/b0003.wav,1
data/all_audio/b0004.wav,1
data/all_audio/b0005.wav,1
data/all_audio/b0006.wav,1
data/all_audio/b0007.wav,1
data/all_audio/b0008.wav,0
data/all_audio/b0009.wav,1
data/all_audio/b0010.wav,1
data/all_audio/b0011.wav,1
data/all_audio/b0012.wav,1
data/all_audio/b0013.wav,0
data/all_audio/b0014.wav,1
data/all_audio/b0015.wav,1
data/all_audio/b0016.wav,0
data/all_audio/b0017.wav,1
data/all_audio/b0018.wav,0
data/all_audio/b0019.wav,1
data/all_audio/b0020.wav,1
data/all_audio/b0021.wav,1
data/all_audio/b0022.wav,0
data/all_audio/b0023.wav,0
data/all_audio/b0024.wav,1
data/all_audio/b0025.wav,1
data/all_audio/b0026.wav,1
data/all_audio/b0027.wav,1
data/all_audio/b0028.wav,1
data/all_audio/b0029.wav,1
data/all_audio/b0030.wav,0
data/all_audio/b0031.wav,1
data/all_audio/b0032.wav,0
data/all_audio/b0033.wav,0
data/all_audio/b0034.wav,1
data/all_audio/b0035.wav,1
data/all_audio/b0036.wav,1
data/all_audio/b0037.wav,0
data/all_audio/b0038.wav,1
data/all_audio/b0039.wav,1
data/all_audio/b0040.wav,0
data/all_audio/b0041.wav,0
data/all_audio/b0042.wav,1
data/all_audio/b0043.wav,0
data/all_audio/b0044.wav,1
data/all_audio/b0045.wav,1
data/all_audio/b0046.wav,0
data/all_audio/b0047.wav,1
data/all_audio/b0048.wav,0
data/all_audio/b0049.wav,1
data/all_audio/b0050.wav,1
data/all_audio/b0051.wav,1
data/all_audio/b0052.wav,1
data/all_audio/b0053.wav,1
data/all_audio/b0054.wav,0
data/all_audio/b0055.wav,1
data/all_audio/b0056.wav,1
data/all_audio/b0057.wav,0
data/all_audio/b0058.wav,1
data/all_audio/b0059.wav,1
data/all_audio/b0060.wav,1
data/all_audio/b0061.wav,1
data/all_audio/b0062.wav,1
data/all_audio/b0063.wav,0
data/all_audio/b0064.wav,1
data/all_audio/b0065.wav,1
data/all_audio/b0066.wav,1
data/all_audio/b0067.wav,1
data/all_audio/b0068.wav,0
data/all_audio/b0069.wav,1
data/all_audio/b0070.wav,1
data/all_audio/b0071.wav,1
data/all_audio/b0072.wav,1
data/all_audio/b0073.wav,1
data/all_audio/b0074.wav,1
data/all_audio/b0075.wav,1
data/all_audio/b0076.wav,1
data/all_audio/b0077.wav,0
data/all_audio/b0078.wav,1
data/all_audio/b0079.wav,1
data/all_audio/b0080.wav,1
data/all_audio/b0081.wav,0
data/all_audio/b0082.wav,1
data/all_audio/b0083.wav,1
data/all_audio/b0084.wav,1
data/all_audio/b0085.wav,1
data/all_audio/b0086.wav,0
data/all_audio/b0087.wav,1
data/all_audio/b0088.wav,1
data/all_audio/b0089.wav,1
data/all_audio/b0090.wav,1
data/all_audio/b0091.wav,1
data/all_audio/b0092.wav,1
data/all_audio/b0093.wav,1
data/all_audio/b0094.wav,1
data/all_audio/b0095.wav,1
data/all_audio/b0096.wav,0
data/all_audio/b0097.wav,1
data/all_audio/b0098.wav,1
data/all_audio/b0099.wav,1
data/all_audio/b0100.wav,1
data/all_audio/b0101.wav,1
data/all_audio/b0102.wav,1
data/all_audio/b0103.wav,1
data/all_audio/b0104.wav,1
data/all_audio/b0105.wav,1
data/all_audio/b0106.wav,0
data/all_audio/b0107.wav,1
data/all_audio/b0108.wav,1
data/all_audio/b0109.wav,1
data/all_audio/b0110.wav,1
data/all_audio/b0111.wav,1
data/all_audio/b0112.wav,1
data/all_audio/b0113.wav,1
data/all_audio/b0114.wav,1
data/all_audio/b0115.wav,1
data/all_audio/b0116.wav,1
data/all_audio/b0117.wav,0
data/all_audio/b0118.wav,1
data/all_audio/b0119.wav,1
data/all_audio/b0120.wav,0
data/all_audio/b0121.wav,1
data/all_audio/b0122.wav,1
data/all_audio/b0123.wav,1
data/all_audio/b0124.wav,1
data/all_audio/b0125.wav,1
data/all_audio/b0126.wav,1
data/all_audio/b0127.wav,1
data/all_audio/b0128.wav,1
data/all_audio/b0129.wav,1
data/all_audio/b0130.wav,0
data/all_audio/b0131.wav,1
data/all_audio/b0132.wav,1
data/all_audio/b0133.wav,1
data/all_audio/b0134.wav,1
data/all_audio/b0135.wav,1
data/all_audio/b0136.wav,0
data/all_audio/b0137.wav,0
data/all_audio/b0138.wav,1
data/all_audio/b0139.wav,1
data/all_audio/b0140.wav,0
data/all_audio/b0141.wav,1
data/all_audio/b0142.wav,1
data/all_audio/b0143.wav,1
data/all_audio/b0144.wav,1
data/all_audio/b0145.wav,1
data/all_audio/b0146.wav,1
data/all_audio/b0147.wav,1
data/all_audio/b0148.wav,0
data/all_audio/b0149.wav,1
data/all_audio/b0150.wav,1
data/all_audio/b0151.wav,1
data/all_audio/b0152.wav,1
data/all_audio/b0153.wav,1
data/all_audio/b0154.wav,1
data/all_audio/b0155.wav,0
data/all_audio/b0156.wav,1
data/all_audio/b0157.wav,1
data/all_audio/b0158.wav,1
data/all_audio/b0159.wav,0
data/all_audio/b0160.wav,1
data/all_audio/b0161.wav,1
data/all_audio/b0162.wav,1
data/all_audio/b0163.wav,1
data/all_audio/b0164.wav,0
data/all_audio/b0165.wav,1
data/all_audio/b0166.wav,1
data/all_audio/b0167.wav,1
data/all_audio/b0168.wav,1
data/all_audio/b0169.wav,1
data/all_audio/b0170.wav,1
data/all_audio/b0171.wav,0
data/all_audio/b0172.wav,1
data/all_audio/b0173.wav,1
data/all_audio/b0174.wav,1
data/all_audio/b0175.wav,1
data/all_audio/b0176.wav,0
data/all_audio/b0177.wav,1
data/all_audio/b0178.wav,1
data/all_audio/b0179.wav,1
data/all_audio/b0180.wav,1
data/all_audio/b0181.wav,1
data/all_audio/b0182.wav,1
data/all_audio/b0183.wav,1
data/all_audio/b0184.wav,1
data/all_audio/b0185.wav,1
data/all_audio/b0186.wav,1
data/all_audio/b0187.wav,1
data/all_audio/b0188.wav,1
data/all_audio/b0189.wav,1
data/all_audio/b0190.wav,0
data/all_audio/b0191.wav,1
data/all_audio/b0192.wav,1
data/all_audio/b0193.wav,1
data/all_audio/b0194.wav,1
data/all_audio/b0195.wav,1
data/all_audio/b0196.wav,1
data/all_audio/b0197.wav,0
data/all_audio/b0198.wav,1
data/all_audio/b0199.wav,1
data/all_audio/b0200.wav,1
data/all_audio/b0201.wav,1
data/all_audio/b0202.wav,1
data/all_audio/b0203.wav,1
data/all_audio/b0204.wav,1
data/all_audio/b0205.wav,1
data/all_audio/b0206.wav,1
data/all_audio/b0207.wav,1
data/all_audio/b0208.wav,0
data/all_audio/b0209.wav,1
data/all_audio/b0210.wav,1
data/all_audio/b0211.wav,1
data/all_audio/b0212.wav,1
data/all_audio/b0213.wav,1
data/all_audio/b0214.wav,1
data/all_audio/b0215.wav,1
data/all_audio/b0216.wav,1
data/all_audio/b0217.wav,1
data/all_audio/b0218.wav,1
data/all_audio/b0219.wav,1
data/all_audio/b0220.wav,1
data/all_audio/b0221.wav,0
data/all_audio/b0222.wav,1
data/all_audio/b0223.wav,1
data/all_audio/b0224.wav,0
data/all_audio/b0225.wav,1
data/all_audio/b0226.wav,1
data/all_audio/b0227.wav,1
data/all_audio/b0228.wav,1
data/all_audio/b0229.wav,1
data/all_audio/b0230.wav,1
data/all_audio/b0231.wav,1
data/all_audio/b0232.wav,0
data/all_audio/b0233.wav,0
data/all_audio/b0234.wav,1
data/all_audio/b0235.wav,0
data/all_audio/b0236.wav,1
data/all_audio/b0237.wav,1
data/all_audio/b0238.wav,0
data/all_audio/b0239.wav,0
data/all_audio/b0240.wav,1
data/all_audio/b0241.wav,1
data/all_audio/b0242.wav,0
data/all_audio/b0243.wav,0
data/all_audio/b0244.wav,1
data/all_audio/b0245.wav,1
data/all_audio/b0246.wav,1
data/all_audio/b0247.wav,1
data/all_audio/b0248.wav,0
data/all_audio/b0249.wav,1
data/all_audio/b0250.wav,1
data/all_audio/b0251.wav,0
data/all_audio/b0252.wav,1
data/all_audio/b0253.wav,0
data/all_audio/b0254.wav,1
data/all_audio/b0255.wav,1
data/all_audio/b0256.wav,1
data/all_audio/b0257.wav,0
data/all_audio/b0258.wav,1
data/all_audio/b0259.wav,1
data/all_audio/b0260.wav,1
data/all_audio/b0261.wav,1
data/all_audio/b0262.wav,0
data/all_audio/b0263.wav,0
data/all_audio/b0264.wav,1
data/all_audio/b0265.wav,0
data/all_audio/b0266.wav,1
data/all_audio/b0267.wav,0
data/all_audio/b0268.wav,1
data/all_audio/b0269.wav,1
data/all_audio/b0270.wav,1
data/all_audio/b0271.wav,0
data/all_audio/b0272.wav,1
data/all_audio/b0273.wav,0
data/all_audio/b0274.wav,1
data/all_audio/b0275.wav,1
data/all_audio/b0276.wav,1
data/all_audio/b0277.wav,1
data/all_audio/b0278.wav,0
data/all_audio/b0279.wav,0
data/all_audio/b0280.wav,0
data/all_audio/b0281.wav,1
data/all_audio/b0282.wav,1
data/all_audio/b0283.wav,1
data/all_audio/b0284.wav,0
data/all_audio/b0285.wav,1
data/all_audio/b0286.wav,1
data/all_audio/b0287.wav,1
data/all_audio/b0288.wav,1
data/all_audio/b0289.wav,1
data/all_audio/b0290.wav,1
data/all_audio/b0291.wav,1
data/all_audio/b0292.wav,0
data/all_audio/b0293.wav,1
data/all_audio/b0294.wav,1
data/all_audio/b0295.wav,0
data/all_audio/b0296.wav,1
data/all_audio/b0297.wav,1
data/all_audio/b0298.wav,1
data/all_audio/b0299.wav,0
data/all_audio/b0300.wav,1
data/all_audio/b0301.wav,1
data/all_audio/b0302.wav,1
data/all_audio/b0303.wav,1
data/all_audio/b0304.wav,1
data/all_audio/b0305.wav,1
data/all_audio/b0306.wav,1
data/all_audio/b0307.wav,0
data/all_audio/b0308.wav,1
data/all_audio/b0309.wav,1
data/all_audio/b0310.wav,1
data/all_audio/b0311.wav,1
data/all_audio/b0312.wav,1
data/all_audio/b0313.wav,1
data/all_audio/b0314.wav,1
data/all_audio/b0315.wav,1
data/all_audio/b0316.wav,1
data/all_audio/b0317.wav,1
data/all_audio/b0318.wav,0
data/all_audio/b0319.wav,0
data/all_audio/b0320.wav,1
data/all_audio/b0321.wav,1
data/all_audio/b0322.wav,1
data/all_audio/b0323.wav,1
data/all_audio/b0324.wav,1
data/all_audio/b0325.wav,1
data/all_audio/b0326.wav,1
data/all_audio/b0327.wav,0
data/all_audio/b0328.wav,1
data/all_audio/b0329.wav,1
data/all_audio/b0330.wav,1
data/all_audio/b0331.wav,1
data/all_audio/b0332.wav,1
data/all_audio/b0333.wav,1
data/all_audio/b0334.wav,0
data/all_audio/b0335.wav,0
data/all_audio/b0336.wav,1
data/all_audio/b0337.wav,1
data/all_audio/b0338.wav,1
data/all_audio/b0339.wav,1
data/all_audio/b0340.wav,1
data/all_audio/b0341.wav,0
data/all_audio/b0342.wav,0
data/all_audio/b0343.wav,1
data/all_audio/b0344.wav,0
data/all_audio/b0345.wav,1
data/all_audio/b0346.wav,1
data/all_audio/b0347.wav,1
data/all_audio/b0348.wav,1
data/all_audio/b0349.wav,0
data/all_audio/b0350.wav,1
data/all_audio/b0351.wav,1
data/all_audio/b0352.wav,1
data/all_audio/b0353.wav,1
data/all_audio/b0354.wav,1
data/all_audio/b0355.wav,1
data/all_audio/b0356.wav,1
data/all_audio/b0357.wav,1
data/all_audio/b0358.wav,1
data/all_audio/b0359.wav,1
data/all_audio/b0360.wav,1
data/all_audio/b0361.wav,0
data/all_audio/b0362.wav,1
data/all_audio/b0363.wav,1
data/all_audio/b0364.wav,1
data/all_audio/b0365.wav,0
data/all_audio/b0366.wav,1
data/all_audio/b0367.wav,0
data/all_audio/b0368.wav,1
data/all_audio/b0369.wav,0
data/all_audio/b0370.wav,1
data/all_audio/b0371.wav,1
data/all_audio/b0372.wav,1
data/all_audio/b0373.wav,1
data/all_audio/b0374.wav,1
data/all_audio/b0375.wav,1
data/all_audio/b0376.wav,1
data/all_audio/b0377.wav,1
data/all_audio/b0378.wav,1
data/all_audio/b0379.wav,1
data/all_audio/b0380.wav,1
data/all_audio/b0381.wav,1
data/all_audio/b0382.wav,1
data/all_audio/b0383.wav,1
data/all_audio/b0384.wav,0
data/all_audio/b0385.wav,0
data/all_audio/b0386.wav,1
data/all_audio/b0387.wav,1
data/all_audio/b0388.wav,1
data/all_audio/b0389.wav,1
data/all_audio/b0390.wav,0
data/all_audio/b0391.wav,1
data/all_audio/b0392.wav,1
data/all_audio/b0393.wav,1
data/all_audio/b0394.wav,1
data/all_audio/b0395.wav,0
data/all_audio/b0396.wav,1
data/all_audio/b0397.wav,0
data/all_audio/b0398.wav,1
data/all_audio/b0399.wav,1
data/all_audio/b0400.wav,1
data/all_audio/b0401.wav,1
data/all_audio/b0402.wav,1
data/all_audio/b0403.wav,1
data/all_audio/b0404.wav,1
data/all_audio/b0405.wav,1
data/all_audio/b0406.wav,1
data/all_audio/b0407.wav,1
data/all_audio/b0408.wav,0
data/all_audio/b0409.wav,0
data/all_audio/b0410.wav,1
data/all_audio/b0411.wav,1
data/all_audio/b0412.wav,1
data/all_audio/b0413.wav,0
data/all_audio/b0414.wav,1
data/all_audio/b0415.wav,1
data/all_audio/b0416.wav,1
data/all_audio/b0417.wav,1
data/all_audio/b0418.wav,0
data/all_audio/b0419.wav,1
data/all_audio/b0420.wav,1
data/all_audio/b0421.wav,1
data/all_audio/b0422.wav,0
data/all_audio/b0423.wav,1
data/all_audio/b0424.wav,1
data/all_audio/b0425.wav,1
data/all_audio/b0426.wav,1
data/all_audio/b0427.wav,0
data/all_audio/b0428.wav,0
data/all_audio/b0429.wav,1
data/all_audio/b0430.wav,1
data/all_audio/b0431.wav,1
data/all_audio/b0432.wav,1
data/all_audio/b0433.wav,1
data/all_audio/b0434.wav,1
data/all_audio/b0435.wav,1
data/all_audio/b0436.wav,0
data/all_audio/b0437.wav,0
data/all_audio/b0438.wav,1
data/all_audio/b0439.wav,1
data/all_audio/b0440.wav,1
data/all_audio/b0441.wav,1
data/all_audio/b0442.wav,1
data/all_audio/b0443.wav,1
data/all_audio/b0444.wav,0
data/all_audio/b0445.wav,1
data/all_audio/b0446.wav,0
data/all_audio/b0447.wav,1
data/all_audio/b0448.wav,1
data/all_audio/b0449.wav,1
data/all_audio/b0450.wav,0
data/all_audio/b0451.wav,1
data/all_audio/b0452.wav,1
data/all_audio/b0453.wav,1
data/all_audio/b0454.wav,1
data/all_audio/b0455.wav,0
data/all_audio/b0456.wav,1
data/all_audio/b0457.wav,1
data/all_audio/b0458.wav,1
data/all_audio/b0459.wav,1
data/all_audio/b0460.wav,1
data/all_audio/b0461.wav,1
data/all_audio/b0462.wav,1
data/all_audio/b0463.wav,1
data/all_audio/b0464.wav,1
data/all_audio/b0465.wav,0
